DATE,TRAPID,ADULTS
7/14/2011,15,0
7/14/2011,16,0
7/14/2011,17,0
7/14/2011,18,1
7/14/2011,19,2
7/14/2011,20,1
7/14/2011,21,0
7/14/2011,22,0
7/14/2011,23,0
7/14/2011,24,0
7/14/2011,25,0
7/14/2011,26,2
7/14/2011,27,2
7/14/2011,28,1
7/14/2011,29,1
7/14/2011,30,1
7/14/2011,31,0
7/14/2011,32,0
7/14/2011,33,0
7/14/2011,34,0
7/14/2011,35,0
7/14/2011,36,0
7/14/2011,37,0
7/14/2011,38,0
7/14/2011,39,0
7/14/2011,40,1
7/14/2011,41,0
7/14/2011,42,1
7/14/2011,43,2
7/14/2011,44,0
7/14/2011,45,2
7/14/2011,46,1
7/14/2011,47,1
7/14/2011,48,0
7/14/2011,49,0
7/14/2011,50,0
7/14/2011,51,0
7/14/2011,52,0
7/14/2011,53,1
7/14/2011,54,0
7/14/2011,55,0
7/14/2011,56,0
7/14/2011,57,0
7/14/2011,58,0
7/14/2011,59,0
7/14/2011,60,0
7/14/2011,61,0
7/14/2011,62,0
7/14/2011,63,0
7/14/2011,64,1
7/14/2011,65,1
7/14/2011,66,0
7/14/2011,67,0
7/14/2011,68,0
7/14/2011,69,1
7/14/2011,70,0
7/14/2011,71,0
7/14/2011,72,0
7/14/2011,73,0
7/14/2011,74,0
7/14/2011,75,0
7/14/2011,76,0
7/14/2011,77,0
7/14/2011,78,0
7/14/2011,79,0
7/14/2011,80,0
7/14/2011,81,0
7/14/2011,82,0
7/14/2011,83,0
7/14/2011,84,0
7/14/2011,85,1
7/14/2011,86,0
7/14/2011,87,0
7/14/2011,88,0
7/14/2011,89,0
7/14/2011,90,0
7/14/2011,91,0
7/14/2011,92,0
7/14/2011,93,0
7/14/2011,94,0
7/14/2011,95,0
7/14/2011,96,0
7/14/2011,97,0
7/14/2011,98,0
7/14/2011,99,0
7/14/2011,100,0
7/14/2011,101,0
7/14/2011,102,0
7/14/2011,103,0
7/14/2011,104,0
7/14/2011,105,0
7/14/2011,106,0
7/14/2011,107,0
7/14/2011,108,1
7/14/2011,109,0
7/14/2011,110,0
7/14/2011,111,0
7/14/2011,112,0
7/14/2011,113,0
7/14/2011,114,0
7/14/2011,115,0
7/14/2011,116,0
7/14/2011,117,0
7/14/2011,118,1
7/14/2011,119,0
7/14/2011,120,0
7/14/2011,121,0
7/14/2011,122,0
7/14/2011,123,1
7/14/2011,124,0
7/14/2011,125,0
7/14/2011,126,0
7/14/2011,127,0
7/14/2011,128,0
7/14/2011,129,0
7/14/2011,130,0
7/14/2011,131,0
7/14/2011,132,0
7/14/2011,133,0
7/14/2011,134,0
7/14/2011,135,0
7/14/2011,136,0
7/14/2011,137,0
7/14/2011,138,0
7/14/2011,139,0
7/14/2011,140,0
7/14/2011,141,0
7/14/2011,142,0
7/14/2011,143,0
7/14/2011,144,0
7/14/2011,145,0
7/14/2011,146,0
7/14/2011,147,0
7/14/2011,148,1
7/14/2011,149,0
7/14/2011,150,1
7/14/2011,151,0
7/14/2011,152,0
7/14/2011,153,0
7/14/2011,154,0
7/14/2011,155,0
7/14/2011,156,0
7/14/2011,157,0
7/14/2011,158,0
7/14/2011,159,0
7/14/2011,160,0
7/14/2011,161,0
7/14/2011,162,0
7/14/2011,163,0
7/14/2011,164,0
7/14/2011,165,0
7/14/2011,166,0
7/14/2011,167,0
7/14/2011,168,0
7/14/2011,169,0
7/14/2011,170,0
7/14/2011,171,0
7/14/2011,172,0
7/14/2011,173,0
7/14/2011,174,0
7/14/2011,175,2
7/14/2011,176,0
7/14/2011,177,0
7/14/2011,178,0
7/14/2011,179,0
7/14/2011,180,0
7/14/2011,181,0
7/14/2011,182,0
7/14/2011,183,0
7/14/2011,184,1
7/14/2011,185,0
7/14/2011,186,0
7/14/2011,187,0
7/14/2011,188,0
7/14/2011,189,0
7/14/2011,190,0
7/14/2011,191,0
7/14/2011,192,0
7/14/2011,193,0
7/14/2011,194,0
7/14/2011,195,0
7/14/2011,196,0
7/14/2011,197,0
7/14/2011,198,0
7/14/2011,199,0
7/14/2011,200,0
7/14/2011,201,0
7/14/2011,202,0
7/14/2011,203,0
7/14/2011,204,1
7/14/2011,205,0
7/14/2011,206,0
7/14/2011,207,0
7/14/2011,208,0
7/14/2011,209,0
7/14/2011,210,0
7/20/2011,1,0
7/20/2011,2,0
7/20/2011,3,0
7/20/2011,4,0
7/20/2011,5,0
7/20/2011,6,0
7/20/2011,7,0
7/20/2011,8,0
7/20/2011,9,0
7/20/2011,10,0
7/20/2011,11,1
7/20/2011,12,0
7/20/2011,13,0
7/20/2011,14,0
7/20/2011,15,0
7/20/2011,16,0
7/20/2011,17,0
7/20/2011,18,0
7/20/2011,19,0
7/20/2011,20,0
7/20/2011,21,0
7/20/2011,22,0
7/20/2011,23,0
7/20/2011,24,0
7/20/2011,25,0
7/20/2011,26,0
7/20/2011,27,0
7/20/2011,28,0
7/20/2011,29,0
7/20/2011,30,0
7/20/2011,31,0
7/20/2011,32,0
7/20/2011,33,0
7/20/2011,34,0
7/20/2011,35,0
7/20/2011,36,1
7/20/2011,37,0
7/20/2011,38,0
7/20/2011,39,0
7/20/2011,40,1
7/20/2011,41,0
7/20/2011,42,0
7/20/2011,43,0
7/20/2011,44,0
7/20/2011,45,0
7/20/2011,46,0
7/20/2011,47,0
7/20/2011,48,0
7/20/2011,49,0
7/20/2011,50,1
7/20/2011,51,1
7/20/2011,52,1
7/20/2011,53,0
7/20/2011,54,0
7/20/2011,55,0
7/20/2011,56,0
7/20/2011,57,0
7/20/2011,58,0
7/20/2011,59,0
7/20/2011,60,0
7/20/2011,61,1
7/20/2011,62,0
7/20/2011,63,1
7/20/2011,64,0
7/20/2011,65,1
7/20/2011,66,0
7/20/2011,67,1
7/20/2011,68,0
7/20/2011,69,0
7/20/2011,70,0
7/20/2011,71,0
7/20/2011,72,0
7/20/2011,73,0
7/20/2011,74,0
7/20/2011,75,0
7/20/2011,76,0
7/20/2011,77,0
7/20/2011,78,0
7/20/2011,79,0
7/20/2011,80,0
7/20/2011,81,0
7/20/2011,82,1
7/20/2011,83,0
7/20/2011,84,2
7/20/2011,85,0
7/20/2011,86,0
7/20/2011,87,1
7/20/2011,88,0
7/20/2011,89,0
7/20/2011,90,0
7/20/2011,91,0
7/20/2011,92,0
7/20/2011,93,0
7/20/2011,94,0
7/20/2011,95,0
7/20/2011,96,1
7/20/2011,97,0
7/20/2011,98,0
7/20/2011,99,0
7/20/2011,100,0
7/20/2011,101,0
7/20/2011,102,0
7/20/2011,103,1
7/20/2011,104,0
7/20/2011,105,0
7/20/2011,106,0
7/20/2011,107,0
7/20/2011,108,0
7/20/2011,109,0
7/20/2011,110,0
7/20/2011,111,0
7/20/2011,112,0
7/20/2011,113,0
7/20/2011,114,0
7/20/2011,115,0
7/20/2011,116,0
7/20/2011,117,0
7/20/2011,118,0
7/20/2011,119,0
7/20/2011,120,0
7/20/2011,121,0
7/20/2011,122,0
7/20/2011,123,0
7/20/2011,124,0
7/20/2011,125,1
7/20/2011,126,0
7/20/2011,127,0
7/20/2011,128,0
7/20/2011,129,0
7/20/2011,130,0
7/20/2011,131,0
7/20/2011,132,1
7/20/2011,133,0
7/20/2011,134,0
7/20/2011,135,0
7/20/2011,136,0
7/20/2011,137,0
7/20/2011,138,0
7/20/2011,139,0
7/20/2011,140,0
7/20/2011,141,0
7/20/2011,142,0
7/20/2011,143,0
7/20/2011,144,0
7/20/2011,145,0
7/20/2011,146,0
7/20/2011,147,0
7/20/2011,148,0
7/20/2011,149,0
7/20/2011,150,0
7/20/2011,151,2
7/20/2011,152,0
7/20/2011,153,1
7/20/2011,154,0
7/20/2011,155,0
7/20/2011,156,0
7/20/2011,157,0
7/20/2011,158,0
7/20/2011,159,0
7/20/2011,160,0
7/20/2011,161,0
7/20/2011,162,0
7/20/2011,163,0
7/20/2011,164,0
7/20/2011,165,0
7/20/2011,166,0
7/20/2011,167,0
7/20/2011,168,0
7/20/2011,169,0
7/20/2011,170,0
7/20/2011,171,0
7/20/2011,172,0
7/20/2011,173,0
7/20/2011,174,0
7/20/2011,175,0
7/20/2011,176,0
7/20/2011,177,0
7/20/2011,178,0
7/20/2011,179,0
7/20/2011,180,0
7/20/2011,181,0
7/20/2011,182,0
7/20/2011,183,0
7/20/2011,184,0
7/20/2011,185,0
7/20/2011,186,0
7/20/2011,187,0
7/20/2011,188,0
7/20/2011,189,0
7/20/2011,190,1
7/20/2011,191,0
7/20/2011,192,0
7/20/2011,193,0
7/20/2011,194,0
7/20/2011,195,0
7/20/2011,196,0
7/20/2011,197,0
7/20/2011,198,0
7/20/2011,199,0
7/20/2011,200,0
7/20/2011,201,0
7/20/2011,202,0
7/20/2011,203,0
7/20/2011,204,0
7/20/2011,205,0
7/20/2011,206,0
7/20/2011,207,0
7/20/2011,208,0
7/20/2011,209,0
7/20/2011,210,0
7/28/2011,1,0
7/28/2011,2,0
7/28/2011,3,0
7/28/2011,4,0
7/28/2011,5,0
7/28/2011,6,0
7/28/2011,7,0
7/28/2011,8,0
7/28/2011,9,1
7/28/2011,10,0
7/28/2011,11,0
7/28/2011,12,0
7/28/2011,13,0
7/28/2011,14,0
7/28/2011,15,0
7/28/2011,16,2
7/28/2011,17,1
7/28/2011,18,1
7/28/2011,19,1
7/28/2011,20,0
7/28/2011,21,0
7/28/2011,22,0
7/28/2011,23,0
7/28/2011,24,0
7/28/2011,25,0
7/28/2011,26,2
7/28/2011,27,1
7/28/2011,28,1
7/28/2011,29,0
7/28/2011,30,1
7/28/2011,31,0
7/28/2011,32,0
7/28/2011,33,0
7/28/2011,34,0
7/28/2011,35,0
7/28/2011,36,1
7/28/2011,37,0
7/28/2011,38,0
7/28/2011,39,0
7/28/2011,40,0
7/28/2011,41,0
7/28/2011,42,0
7/28/2011,43,1
7/28/2011,44,0
7/28/2011,45,0
7/28/2011,46,0
7/28/2011,47,0
7/28/2011,48,1
7/28/2011,49,0
7/28/2011,50,0
7/28/2011,51,0
7/28/2011,52,0
7/28/2011,53,0
7/28/2011,54,0
7/28/2011,55,1
7/28/2011,56,0
7/28/2011,57,0
7/28/2011,58,0
7/28/2011,59,0
7/28/2011,60,0
7/28/2011,61,0
7/28/2011,62,0
7/28/2011,63,0
7/28/2011,64,1
7/28/2011,65,2
7/28/2011,66,0
7/28/2011,67,0
7/28/2011,68,0
7/28/2011,69,0
7/28/2011,70,1
7/28/2011,71,0
7/28/2011,72,0
7/28/2011,73,2
7/28/2011,74,0
7/28/2011,75,2
7/28/2011,76,0
7/28/2011,77,0
7/28/2011,78,0
7/28/2011,79,0
7/28/2011,80,0
7/28/2011,81,0
7/28/2011,82,0
7/28/2011,83,0
7/28/2011,84,0
7/28/2011,85,0
7/28/2011,86,0
7/28/2011,87,0
7/28/2011,88,2
7/28/2011,89,0
7/28/2011,90,1
7/28/2011,91,0
7/28/2011,92,0
7/28/2011,93,0
7/28/2011,94,0
7/28/2011,95,0
7/28/2011,96,0
7/28/2011,97,0
7/28/2011,98,0
7/28/2011,99,0
7/28/2011,100,0
7/28/2011,101,0
7/28/2011,102,0
7/28/2011,103,0
7/28/2011,104,0
7/28/2011,105,0
7/28/2011,106,0
7/28/2011,107,0
7/28/2011,108,0
7/28/2011,109,0
7/28/2011,110,0
7/28/2011,111,0
7/28/2011,112,0
7/28/2011,113,0
7/28/2011,114,0
7/28/2011,115,0
7/28/2011,116,0
7/28/2011,117,0
7/28/2011,118,0
7/28/2011,119,0
7/28/2011,120,0
7/28/2011,121,0
7/28/2011,122,0
7/28/2011,123,0
7/28/2011,124,0
7/28/2011,125,0
7/28/2011,126,0
7/28/2011,127,0
7/28/2011,128,0
7/28/2011,129,0
7/28/2011,130,1
7/28/2011,131,0
7/28/2011,132,0
7/28/2011,133,0
7/28/2011,134,0
7/28/2011,135,1
7/28/2011,136,0
7/28/2011,137,0
7/28/2011,138,0
7/28/2011,139,0
7/28/2011,140,0
7/28/2011,141,0
7/28/2011,142,0
7/28/2011,143,0
7/28/2011,144,0
7/28/2011,145,0
7/28/2011,146,0
7/28/2011,147,0
7/28/2011,148,0
7/28/2011,149,0
7/28/2011,150,0
7/28/2011,151,1
7/28/2011,152,0
7/28/2011,153,0
7/28/2011,154,0
7/28/2011,155,1
7/28/2011,156,0
7/28/2011,157,0
7/28/2011,158,0
7/28/2011,159,0
7/28/2011,160,0
7/28/2011,161,0
7/28/2011,162,0
7/28/2011,163,0
7/28/2011,164,0
7/28/2011,165,0
7/28/2011,166,0
7/28/2011,167,0
7/28/2011,168,0
7/28/2011,169,0
7/28/2011,170,0
7/28/2011,171,0
7/28/2011,172,1
7/28/2011,173,1
7/28/2011,174,1
7/28/2011,175,1
7/28/2011,176,0
7/28/2011,177,0
7/28/2011,178,0
7/28/2011,179,0
7/28/2011,180,0
7/28/2011,181,0
7/28/2011,182,0
7/28/2011,183,0
7/28/2011,184,0
7/28/2011,185,0
7/28/2011,186,0
7/28/2011,187,0
7/28/2011,188,0
7/28/2011,189,0
7/28/2011,190,0
7/28/2011,191,0
7/28/2011,192,0
7/28/2011,193,0
7/28/2011,194,0
7/28/2011,195,0
7/28/2011,196,0
7/28/2011,197,0
7/28/2011,198,0
7/28/2011,199,0
7/28/2011,200,0
7/28/2011,201,0
7/28/2011,202,1
7/28/2011,203,0
7/28/2011,204,1
7/28/2011,205,0
7/28/2011,206,0
7/28/2011,207,0
7/28/2011,208,0
7/28/2011,209,0
7/28/2011,210,0
8/3/2011,1,0
8/3/2011,2,0
8/3/2011,3,0
8/3/2011,4,0
8/3/2011,5,0
8/3/2011,6,0
8/3/2011,7,0
8/3/2011,8,0
8/3/2011,9,0
8/3/2011,10,0
8/3/2011,11,0
8/3/2011,12,0
8/3/2011,13,0
8/3/2011,14,0
8/3/2011,15,0
8/3/2011,16,0
8/3/2011,17,1
8/3/2011,18,0
8/3/2011,19,0
8/3/2011,20,2
8/3/2011,21,0
8/3/2011,22,0
8/3/2011,23,0
8/3/2011,24,0
8/3/2011,25,0
8/3/2011,26,2
8/3/2011,27,0
8/3/2011,28,1
8/3/2011,29,0
8/3/2011,30,1
8/3/2011,31,0
8/3/2011,32,0
8/3/2011,33,0
8/3/2011,34,0
8/3/2011,35,0
8/3/2011,36,1
8/3/2011,37,1
8/3/2011,38,0
8/3/2011,39,1
8/3/2011,40,0
8/3/2011,41,0
8/3/2011,42,2
8/3/2011,43,1
8/3/2011,44,0
8/3/2011,45,1
8/3/2011,46,0
8/3/2011,47,0
8/3/2011,48,0
8/3/2011,49,0
8/3/2011,50,0
8/3/2011,51,0
8/3/2011,52,0
8/3/2011,53,0
8/3/2011,54,0
8/3/2011,55,0
8/3/2011,56,0
8/3/2011,57,0
8/3/2011,58,0
8/3/2011,59,0
8/3/2011,60,0
8/3/2011,61,0
8/3/2011,62,0
8/3/2011,63,0
8/3/2011,64,0
8/3/2011,65,1
8/3/2011,66,0
8/3/2011,67,0
8/3/2011,68,0
8/3/2011,69,0
8/3/2011,70,0
8/3/2011,71,0
8/3/2011,72,2
8/3/2011,73,4
8/3/2011,74,2
8/3/2011,75,5
8/3/2011,76,0
8/3/2011,77,0
8/3/2011,78,0
8/3/2011,79,0
8/3/2011,80,0
8/3/2011,81,0
8/3/2011,82,0
8/3/2011,83,0
8/3/2011,84,0
8/3/2011,85,0
8/3/2011,86,0
8/3/2011,87,0
8/3/2011,88,0
8/3/2011,89,1
8/3/2011,90,0
8/3/2011,91,0
8/3/2011,92,0
8/3/2011,93,0
8/3/2011,94,0
8/3/2011,95,0
8/3/2011,96,0
8/3/2011,97,0
8/3/2011,98,0
8/3/2011,99,0
8/3/2011,100,0
8/3/2011,101,0
8/3/2011,102,0
8/3/2011,103,0
8/3/2011,104,1
8/3/2011,105,0
8/3/2011,106,0
8/3/2011,107,0
8/3/2011,108,0
8/3/2011,109,0
8/3/2011,110,0
8/3/2011,111,0
8/3/2011,112,0
8/3/2011,113,0
8/3/2011,114,0
8/3/2011,115,0
8/3/2011,116,0
8/3/2011,117,0
8/3/2011,118,0
8/3/2011,119,0
8/3/2011,120,0
8/3/2011,121,0
8/3/2011,122,0
8/3/2011,123,0
8/3/2011,124,0
8/3/2011,125,0
8/3/2011,126,0
8/3/2011,127,0
8/3/2011,128,0
8/3/2011,129,0
8/3/2011,130,0
8/3/2011,131,0
8/3/2011,132,0
8/3/2011,133,0
8/3/2011,134,0
8/3/2011,135,0
8/3/2011,136,0
8/3/2011,137,0
8/3/2011,138,0
8/3/2011,139,0
8/3/2011,140,0
8/3/2011,141,0
8/3/2011,142,0
8/3/2011,143,0
8/3/2011,144,0
8/3/2011,145,0
8/3/2011,146,0
8/3/2011,147,0
8/3/2011,148,0
8/3/2011,149,0
8/3/2011,150,0
8/3/2011,151,0
8/3/2011,152,2
8/3/2011,153,0
8/3/2011,154,2
8/3/2011,155,0
8/3/2011,156,0
8/3/2011,157,0
8/3/2011,158,0
8/3/2011,159,0
8/3/2011,160,0
8/3/2011,161,0
8/3/2011,162,0
8/3/2011,163,0
8/3/2011,164,0
8/3/2011,165,0
8/3/2011,166,0
8/3/2011,167,0
8/3/2011,168,0
8/3/2011,169,0
8/3/2011,170,0
8/3/2011,171,1
8/3/2011,172,0
8/3/2011,173,1
8/3/2011,174,0
8/3/2011,175,0
8/3/2011,176,0
8/3/2011,177,0
8/3/2011,178,0
8/3/2011,179,0
8/3/2011,180,0
8/3/2011,181,0
8/3/2011,182,0
8/3/2011,183,0
8/3/2011,184,0
8/3/2011,185,1
8/3/2011,186,0
8/3/2011,187,0
8/3/2011,188,0
8/3/2011,189,0
8/3/2011,190,2
8/3/2011,191,0
8/3/2011,192,0
8/3/2011,193,0
8/3/2011,194,0
8/3/2011,195,0
8/3/2011,196,0
8/3/2011,197,0
8/3/2011,198,0
8/3/2011,199,0
8/3/2011,200,0
8/3/2011,201,0
8/3/2011,202,2
8/3/2011,203,2
8/3/2011,204,2
8/3/2011,205,2
8/3/2011,206,0
8/3/2011,207,0
8/3/2011,208,0
8/3/2011,209,0
8/3/2011,210,0
8/9/2011,1,0
8/9/2011,2,0
8/9/2011,3,0
8/9/2011,4,0
8/9/2011,5,0
8/9/2011,6,0
8/9/2011,7,0
8/9/2011,8,0
8/9/2011,9,0
8/9/2011,10,0
8/9/2011,11,0
8/9/2011,12,0
8/9/2011,13,0
8/9/2011,14,1
8/9/2011,15,0
8/9/2011,16,4
8/9/2011,17,3
8/9/2011,18,5
8/9/2011,19,7
8/9/2011,20,3
8/9/2011,21,0
8/9/2011,22,0
8/9/2011,23,0
8/9/2011,24,0
8/9/2011,25,0
8/9/2011,26,3
8/9/2011,27,4
8/9/2011,28,4
8/9/2011,29,2
8/9/2011,30,3
8/9/2011,31,0
8/9/2011,32,0
8/9/2011,33,0
8/9/2011,34,0
8/9/2011,35,0
8/9/2011,36,1
8/9/2011,37,0
8/9/2011,38,0
8/9/2011,39,0
8/9/2011,40,0
8/9/2011,41,2
8/9/2011,42,6
8/9/2011,43,6
8/9/2011,44,2
8/9/2011,45,5
8/9/2011,46,0
8/9/2011,47,0
8/9/2011,48,0
8/9/2011,49,0
8/9/2011,50,1
8/9/2011,51,0
8/9/2011,52,0
8/9/2011,53,0
8/9/2011,54,0
8/9/2011,55,0
8/9/2011,56,0
8/9/2011,57,0
8/9/2011,58,0
8/9/2011,59,0
8/9/2011,60,0
8/9/2011,61,0
8/9/2011,62,0
8/9/2011,63,0
8/9/2011,64,0
8/9/2011,65,0
8/9/2011,66,0
8/9/2011,67,0
8/9/2011,68,0
8/9/2011,69,0
8/9/2011,70,0
8/9/2011,71,0
8/9/2011,72,6
8/9/2011,73,0
8/9/2011,74,4
8/9/2011,75,3
8/9/2011,76,0
8/9/2011,77,0
8/9/2011,78,0
8/9/2011,79,0
8/9/2011,80,1
8/9/2011,81,0
8/9/2011,82,0
8/9/2011,83,0
8/9/2011,84,0
8/9/2011,85,0
8/9/2011,86,0
8/9/2011,87,0
8/9/2011,88,0
8/9/2011,89,0
8/9/2011,90,1
8/9/2011,91,0
8/9/2011,92,0
8/9/2011,93,0
8/9/2011,94,0
8/9/2011,95,0
8/9/2011,96,0
8/9/2011,97,0
8/9/2011,98,0
8/9/2011,99,0
8/9/2011,100,0
8/9/2011,101,0
8/9/2011,102,0
8/9/2011,103,0
8/9/2011,104,0
8/9/2011,105,0
8/9/2011,106,0
8/9/2011,107,0
8/9/2011,108,0
8/9/2011,109,0
8/9/2011,110,0
8/9/2011,111,0
8/9/2011,112,0
8/9/2011,113,0
8/9/2011,114,0
8/9/2011,115,0
8/9/2011,116,0
8/9/2011,117,0
8/9/2011,118,0
8/9/2011,119,0
8/9/2011,120,0
8/9/2011,121,0
8/9/2011,122,0
8/9/2011,123,0
8/9/2011,124,0
8/9/2011,125,0
8/9/2011,126,0
8/9/2011,127,0
8/9/2011,128,0
8/9/2011,129,0
8/9/2011,130,0
8/9/2011,131,0
8/9/2011,132,0
8/9/2011,133,0
8/9/2011,134,0
8/9/2011,135,0
8/9/2011,136,0
8/9/2011,137,0
8/9/2011,138,0
8/9/2011,139,0
8/9/2011,140,0
8/9/2011,141,0
8/9/2011,142,0
8/9/2011,143,0
8/9/2011,144,0
8/9/2011,145,0
8/9/2011,146,0
8/9/2011,147,0
8/9/2011,148,0
8/9/2011,149,0
8/9/2011,150,0
8/9/2011,151,0
8/9/2011,152,0
8/9/2011,153,0
8/9/2011,154,0
8/9/2011,155,0
8/9/2011,156,0
8/9/2011,157,0
8/9/2011,158,0
8/9/2011,159,0
8/9/2011,160,0
8/9/2011,161,0
8/9/2011,162,0
8/9/2011,163,0
8/9/2011,164,0
8/9/2011,165,0
8/9/2011,166,0
8/9/2011,167,1
8/9/2011,168,0
8/9/2011,169,0
8/9/2011,170,0
8/9/2011,171,2
8/9/2011,172,2
8/9/2011,173,1
8/9/2011,174,0
8/9/2011,175,2
8/9/2011,176,0
8/9/2011,177,0
8/9/2011,178,0
8/9/2011,179,0
8/9/2011,180,0
8/9/2011,181,0
8/9/2011,182,0
8/9/2011,183,0
8/9/2011,184,0
8/9/2011,185,0
8/9/2011,186,1
8/9/2011,187,0
8/9/2011,188,0
8/9/2011,189,0
8/9/2011,190,1
8/9/2011,191,0
8/9/2011,192,0
8/9/2011,193,0
8/9/2011,194,0
8/9/2011,195,0
8/9/2011,196,0
8/9/2011,197,0
8/9/2011,198,0
8/9/2011,199,0
8/9/2011,200,0
8/9/2011,201,3
8/9/2011,202,4
8/9/2011,203,3
8/9/2011,204,4
8/9/2011,205,2
8/9/2011,206,0
8/9/2011,207,0
8/9/2011,208,0
8/9/2011,209,0
8/9/2011,210,0
6/11/2012,1,0
6/11/2012,2,0
6/11/2012,3,0
6/11/2012,4,0
6/11/2012,5,0
6/11/2012,6,0
6/11/2012,7,1
6/11/2012,8,0
6/11/2012,9,0
6/11/2012,10,0
6/11/2012,11,0
6/11/2012,12,0
6/11/2012,13,0
6/11/2012,14,0
6/11/2012,15,2
6/11/2012,16,1
6/11/2012,17,0
6/11/2012,18,0
6/11/2012,19,1
6/11/2012,20,0
6/11/2012,21,0
6/11/2012,22,0
6/11/2012,23,0
6/11/2012,24,0
6/11/2012,25,0
6/11/2012,26,0
6/11/2012,27,1
6/11/2012,28,3
6/11/2012,29,1
6/11/2012,30,0
6/11/2012,31,0
6/11/2012,32,0
6/11/2012,33,0
6/11/2012,34,0
6/11/2012,35,0
6/11/2012,36,0
6/11/2012,37,0
6/11/2012,38,0
6/11/2012,39,1
6/11/2012,40,0
6/11/2012,41,0
6/11/2012,42,0
6/11/2012,43,0
6/11/2012,44,0
6/11/2012,45,0
6/11/2012,46,0
6/11/2012,47,0
6/11/2012,48,0
6/11/2012,49,0
6/11/2012,50,0
6/11/2012,51,1
6/11/2012,52,0
6/11/2012,53,0
6/11/2012,54,0
6/11/2012,55,0
6/11/2012,61,0
6/11/2012,62,0
6/11/2012,63,1
6/11/2012,64,0
6/11/2012,65,1
6/11/2012,66,0
6/11/2012,67,0
6/11/2012,68,0
6/11/2012,69,0
6/11/2012,70,0
6/11/2012,71,0
6/11/2012,72,0
6/11/2012,73,1
6/11/2012,74,0
6/11/2012,75,2
6/11/2012,81,0
6/11/2012,82,0
6/11/2012,83,0
6/11/2012,84,0
6/11/2012,85,1
6/11/2012,86,0
6/11/2012,87,0
6/11/2012,88,0
6/11/2012,89,0
6/11/2012,90,0
6/11/2012,96,0
6/11/2012,97,0
6/11/2012,98,0
6/11/2012,99,0
6/11/2012,100,0
6/11/2012,101,0
6/11/2012,102,1
6/11/2012,103,0
6/11/2012,104,1
6/11/2012,105,0
6/11/2012,106,0
6/11/2012,107,0
6/11/2012,108,0
6/11/2012,109,0
6/11/2012,110,1
6/11/2012,116,0
6/11/2012,117,0
6/11/2012,118,0
6/11/2012,119,0
6/11/2012,120,1
6/11/2012,121,0
6/11/2012,122,0
6/11/2012,123,0
6/11/2012,124,0
6/11/2012,125,1
6/11/2012,126,0
6/11/2012,127,0
6/11/2012,128,0
6/11/2012,129,0
6/11/2012,130,0
6/11/2012,131,0
6/11/2012,132,0
6/11/2012,133,0
6/11/2012,134,0
6/11/2012,135,0
6/11/2012,136,0
6/11/2012,137,0
6/11/2012,138,0
6/11/2012,139,0
6/11/2012,140,0
6/11/2012,141,0
6/11/2012,142,0
6/11/2012,143,0
6/11/2012,144,0
6/11/2012,145,0
6/11/2012,146,0
6/11/2012,147,1
6/11/2012,148,0
6/11/2012,149,0
6/11/2012,150,0
6/11/2012,151,0
6/11/2012,152,0
6/11/2012,153,0
6/11/2012,154,1
6/11/2012,155,0
6/11/2012,161,0
6/11/2012,162,0
6/11/2012,163,0
6/11/2012,164,0
6/11/2012,165,0
6/11/2012,166,0
6/11/2012,167,0
6/11/2012,168,0
6/11/2012,169,1
6/11/2012,170,1
6/11/2012,171,0
6/11/2012,172,0
6/11/2012,173,0
6/11/2012,174,0
6/11/2012,175,1
6/11/2012,176,0
6/11/2012,177,1
6/11/2012,178,0
6/11/2012,179,0
6/11/2012,180,0
6/11/2012,181,0
6/11/2012,182,0
6/11/2012,183,0
6/11/2012,184,0
6/11/2012,185,0
6/11/2012,186,1
6/11/2012,187,0
6/11/2012,188,1
6/11/2012,189,0
6/11/2012,190,0
6/11/2012,196,0
6/11/2012,197,0
6/11/2012,198,0
6/11/2012,199,0
6/11/2012,200,0
6/11/2012,201,1
6/11/2012,202,1
6/11/2012,203,0
6/11/2012,204,1
6/11/2012,205,1
6/11/2012,206,0
6/11/2012,207,0
6/11/2012,208,0
6/11/2012,209,0
6/11/2012,210,0
6/18/2012,1,0
6/18/2012,2,0
6/18/2012,3,0
6/18/2012,4,0
6/18/2012,5,0
6/18/2012,6,0
6/18/2012,7,0
6/18/2012,8,1
6/18/2012,9,0
6/18/2012,10,0
6/18/2012,11,0
6/18/2012,12,0
6/18/2012,13,0
6/18/2012,14,0
6/18/2012,15,0
6/18/2012,21,0
6/18/2012,22,0
6/18/2012,23,0
6/18/2012,24,0
6/18/2012,25,0
6/18/2012,31,0
6/18/2012,32,0
6/18/2012,33,0
6/18/2012,34,0
6/18/2012,35,0
6/18/2012,36,0
6/18/2012,37,0
6/18/2012,38,0
6/18/2012,39,0
6/18/2012,40,0
6/18/2012,46,0
6/18/2012,47,0
6/18/2012,48,0
6/18/2012,49,0
6/18/2012,50,0
6/18/2012,51,0
6/18/2012,52,0
6/18/2012,53,0
6/18/2012,54,0
6/18/2012,55,0
6/18/2012,61,0
6/18/2012,62,0
6/18/2012,63,0
6/18/2012,64,0
6/18/2012,65,1
6/18/2012,66,0
6/18/2012,67,0
6/18/2012,68,0
6/18/2012,69,0
6/18/2012,70,0
6/18/2012,81,0
6/18/2012,82,0
6/18/2012,83,0
6/18/2012,84,0
6/18/2012,85,0
